binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
536.6000537109375,29033.803906998295,26020.535555273684,412.53799587460543,432.5975960057626,26865.67114715405,2168.132759844244
536.7000537109375,28432.710113990863,26052.39604802519,398.10773385896636,411.40369463908115,26861.90747652324,1570.8026374676228
536.8000537109374,28686.63549858307,26084.256540776663,384.4178157745285,391.7146177628804,26860.38897431407,1826.2465242689977
536.9000537109374,28193.77765148883,26116.11703352817,371.4186971232569,373.39258289073234,26860.92831354216,1332.8493379466672
537.0000537109374,28311.551813678278,26147.97752627968,359.0648895704369,356.3150740877481,26863.357489937865,1448.194323740412
537.1000537109375,29050.657513482365,26179.838019031187,347.3145707974742,340.37287371971223,26867.525463548372,2183.1320499339927
537.2000537109375,28735.70773065293,26211.698511782695,336.1292372337098,325.4683824585338,26873.296131474937,1862.4115991779945
537.3000537109374,28600.442801536155,26243.559004534167,325.47339439083413,311.5141799640626,26880.546578889065,1719.8962226470903
537.4000537109374,28947.01608494406,26275.419497285675,315.3142802392603,298.4317876931263,26889.16556521806,2057.850519726002
537.5000537109374,29062.359252205133,26307.279990037183,305.62161767606136,286.15060221529524,26899.05220992854,2163.3070422765923
537.6000537109375,28662.848893081,26339.14048278869,296.36739265477485,274.60697289208366,26910.11484833555,1752.7340447454517
537.7000537109375,27579.1117332798,26371.0009755402,287.52565499400623,263.74340218729253,26922.2700327215,656.8417005582996
537.8000537109374,28745.942629064506,26402.86146829167,279.0723392644176,253.50785046606728,26935.441658022155,1810.500971042351
537.9000537109374,28395.4418997607,26434.72196104318,270.9851034830145,243.85313008324852,26949.560194609443,1445.881705151256
538.0000537109374,28294.01153728021,26466.582453794683,263.2431836276332,234.73637598619044,26964.562013408507,1329.4495238717027
538.1000537109375,27877.147959493766,26498.442946546194,255.82726222929233,226.1185820618055,26980.388790837293,896.7591686564738
538.2000537109375,27919.081137035642,26530.3034392977,248.71934951250483,217.96419412184687,26996.986982932052,922.09415410359
538.3000537109374,27853.737297308704,26562.163932049174,241.9026757373439,210.24075180531437,27014.307359591832,839.4299377168718
538.4000537109374,28126.664910341977,26594.02442480068,235.36159355682332,202.9185728334388,27032.30459119094,1094.3603191510374
538.5000537109374,28579.376069459693,26625.884917552186,229.08148934233733,195.97047402137122,27050.936880915895,1528.439188543798
538.6000537109375,27765.36079705504,26657.745410303694,223.0487025508628,189.37152426372256,27070.16563711828,695.1951599367603
538.7000537109375,27044.71286780824,26689.605903055202,217.25045231378147,183.0988253962793,27089.955180765264,-45.24231295702339
538.8000537109374,27653.270780149418,26721.466395806674,211.6747705196698,177.1313174143001,27110.272483740642,542.9982964087758
538.9000537109374,28254.045649455424,26753.326888558182,206.31044074461607,171.4496050173127,27131.086934320112,1122.9587151353116
